center_name,center_slug,country,boutique_name,status,has_deals,boutique_path
L'Esplanade,l-esplanade,Belgique,L.C. Coiffure,Ouvert,True,/boutiques-restaurants/l-c--coiffure
L'Esplanade,l-esplanade,Belgique,Lush,Ouvert,False,/boutiques-restaurants/lush
L'Esplanade,l-esplanade,Belgique,Lovisa,Ouvert,False,/boutiques-restaurants/lovisa
L'Esplanade,l-esplanade,Belgique,Levi's,Ouvert,False,/boutiques-restaurants/levi-s
L'Esplanade,l-esplanade,Belgique,Les Secrets du Chef,Ouvert,False,/boutiques-restaurants/les-secrets-du-chef
L'Esplanade,l-esplanade,Belgique,Les Bourgeoises,Ouvert,False,/boutiques-restaurants/les-bourgeoises
L'Esplanade,l-esplanade,Belgique,Les Ateliers du linge,Ouvert,False,/boutiques-restaurants/les-ateliers-du-linge
L'Esplanade,l-esplanade,Belgique,Le Royal Bowl RB,Fermé,False,/boutiques-restaurants/le-royal-bowl-rb
L'Esplanade,l-esplanade,Belgique,Leonidas,Ouvert,False,/boutiques-restaurants/leonidas
L'Esplanade,l-esplanade,Belgique,Lacoste,Ouvert,False,/boutiques-restaurants/lacoste
L'Esplanade,l-esplanade,Belgique,La Chaise Longue,Ouvert,False,/boutiques-restaurants/la-chaise-longue
L'Esplanade,l-esplanade,Belgique,Lab9,Ouvert,False,/boutiques-restaurants/easy-m
L'Esplanade,l-esplanade,Belgique,Maison 123,Ouvert,False,/boutiques-restaurants/maison-123
L'Esplanade,l-esplanade,Belgique,Monica Jane,Ouvert,False,/boutiques-restaurants/monica-jane
L'Esplanade,l-esplanade,Belgique,Mister Minit,Ouvert,True,/boutiques-restaurants/mister-minit
L'Esplanade,l-esplanade,Belgique,Medi-Market,Ouvert,False,/boutiques-restaurants/medi-market
L'Esplanade,l-esplanade,Belgique,Massimo Dutti,Ouvert,False,/boutiques-restaurants/massimo-dutti
L'Esplanade,l-esplanade,Belgique,Mango,Ouvert,False,/boutiques-restaurants/mango
L'Esplanade,l-esplanade,Belgique,Maisons du Monde,Ouvert,False,/boutiques-restaurants/maisons-du-monde
L'Esplanade,l-esplanade,Belgique,Mac Cosmetics,Ouvert,False,/boutiques-restaurants/mac-cosmetics
L'Esplanade,l-esplanade,Belgique,Namaste,Ouvert,False,/boutiques-restaurants/namaste
L'Esplanade,l-esplanade,Belgique,Neuhaus,Ouvert,False,/boutiques-restaurants/neuhaus
L'Esplanade,l-esplanade,Belgique,Nature & Découvertes,Ouvert,False,/boutiques-restaurants/nature-decouvertes
L'Esplanade,l-esplanade,Belgique,Orange,Ouvert,False,/boutiques-restaurants/orange
L'Esplanade,l-esplanade,Belgique,ONLY,Ouvert,False,/boutiques-restaurants/only
L'Esplanade,l-esplanade,Belgique,Okaïdi,Ouvert,False,/boutiques-restaurants/okaidi
L'Esplanade,l-esplanade,Belgique,Oil & Vinegar,Ouvert,True,/boutiques-restaurants/oil-vinegar
L'Esplanade,l-esplanade,Belgique,Poke House,Ouvert,False,/boutiques-restaurants/poke-house
L'Esplanade,l-esplanade,Belgique,Prego!,Ouvert,False,/boutiques-restaurants/prego
L'Esplanade,l-esplanade,Belgique,Paul,Ouvert,False,/boutiques-restaurants/paul
L'Esplanade,l-esplanade,Belgique,Panos,Ouvert,True,/boutiques-restaurants/panos
L'Esplanade,l-esplanade,Belgique,Proximus RC,Ouvert,False,/boutiques-restaurants/proximus-rc
L'Esplanade,l-esplanade,Belgique,Propharma,Ouvert,False,/boutiques-restaurants/propharma
L'Esplanade,l-esplanade,Belgique,Press Shop,Ouvert,False,/boutiques-restaurants/press-shop
L'Esplanade,l-esplanade,Belgique,Pearle,Ouvert,False,/boutiques-restaurants/pearle
L'Esplanade,l-esplanade,Belgique,Pathé Louvain-la-Neuve,Ouvert,False,/boutiques-restaurants/pathe-louvain-la-neuve
L'Esplanade,l-esplanade,Belgique,Pandora,Ouvert,False,/boutiques-restaurants/pandora
L'Esplanade,l-esplanade,Belgique,Palais des Thés,Ouvert,True,/boutiques-restaurants/palais-des-thes
L'Esplanade,l-esplanade,Belgique,Quick,Ouvert,False,/boutiques-restaurants/quick
L'Esplanade,l-esplanade,Belgique,Riverwoods,Ouvert,False,/boutiques-restaurants/riverwoods
L'Esplanade,l-esplanade,Belgique,Rituals,Ouvert,False,/boutiques-restaurants/rituals
L'Esplanade,l-esplanade,Belgique,Sostrene Grene,Ouvert,False,/boutiques-restaurants/sostrene-grene
L'Esplanade,l-esplanade,Belgique,Superdry,Ouvert,False,/boutiques-restaurants/superdry
L'Esplanade,l-esplanade,Belgique,Snipes,Ouvert,False,/boutiques-restaurants/snipes
L'Esplanade,l-esplanade,Belgique,Tape à l'Œil,Ouvert,False,/boutiques-restaurants/tape-a-l-aeil
L'Esplanade,l-esplanade,Belgique,Twice as Nice,Ouvert,False,/boutiques-restaurants/twice-as-nice
L'Esplanade,l-esplanade,Belgique,Tezenis,Ouvert,False,/boutiques-restaurants/tezenis
L'Esplanade,l-esplanade,Belgique,Tequila,Ouvert,False,/boutiques-restaurants/tequila
L'Esplanade,l-esplanade,Belgique,Undiz,Ouvert,False,/boutiques-restaurants/undiz
L'Esplanade,l-esplanade,Belgique,Venizi,Ouvert,False,/boutiques-restaurants/venizi
L'Esplanade,l-esplanade,Belgique,Veritas,Ouvert,False,/boutiques-restaurants/veritas
L'Esplanade,l-esplanade,Belgique,Woké Noodle Bar,Ouvert,True,/boutiques-restaurants/woke-noodle-bar
L'Esplanade,l-esplanade,Belgique,Wasbar,Ouvert,False,/boutiques-restaurants/wasbar
L'Esplanade,l-esplanade,Belgique,Waffle Factory,Ouvert,True,/boutiques-restaurants/waffle-factory
L'Esplanade,l-esplanade,Belgique,Yves Rocher,Ouvert,False,/boutiques-restaurants/yves-rocher
L'Esplanade,l-esplanade,Belgique,Zara,Ouvert,False,/boutiques-restaurants/zara
