center_name,center_slug,country,boutique_name,category,is_open,has_deals,date_ouverture,date_fermeture,boutique_path
O'Parinor,o-parinor,France,Krispy kreme,Autre,True,False,,,/boutiques-restaurants/krispy-kreme
O'Parinor,o-parinor,France,Krys Optique,Santé & Beauté,True,True,,,/boutiques-restaurants/krys-optique
O'Parinor,o-parinor,France,Kozza,Mode,True,False,,,/boutiques-restaurants/kozza
O'Parinor,o-parinor,France,Kiosque accueil,Autre,True,False,,,/boutiques-restaurants/kiosque-accueil
O'Parinor,o-parinor,France,Kiko Milano,Santé & Beauté,True,False,,,/boutiques-restaurants/kiko-milano
O'Parinor,o-parinor,France,Kiabi,Mode,True,False,,,/boutiques-restaurants/kiabi
O'Parinor,o-parinor,France,Lorenzo Sport,Mode,False,False,,,/boutiques-restaurants/lorenzo-sport
O'Parinor,o-parinor,France,La cordonnerie parisienne,"Culture, Loisirs & Cadeaux",True,False,,,/boutiques-restaurants/la-cordonnerie-parisienne
O'Parinor,o-parinor,France,Loris parfum,"Culture, Loisirs & Cadeaux",True,False,,,/boutiques-restaurants/Loris-parfum
O'Parinor,o-parinor,France,LNT Paris,Autre,True,False,,,/boutiques-restaurants/LNT-paris
O'Parinor,o-parinor,France,Lovisa,Autre,True,False,,,/boutiques-restaurants/lovisa
O'Parinor,o-parinor,France,La Casa de las Carcasas,Autre,True,False,,,/boutiques-restaurants/la-casa-de-las-carcasas
O'Parinor,o-parinor,France,Logik,Autre,True,False,,,/boutiques-restaurants/Logik
O'Parinor,o-parinor,France,La croissanterie,Autre,True,False,,,/boutiques-restaurants/la-croissanterie
O'Parinor,o-parinor,France,Le Chill,Autre,True,False,,,/boutiques-restaurants/le-chill
O'Parinor,o-parinor,France,La Gazelle d'Or,"Culture, Loisirs & Cadeaux",True,False,,,/boutiques-restaurants/la-gazelle-dor
O'Parinor,o-parinor,France,La Factoria,"Culture, Loisirs & Cadeaux",True,False,,,/boutiques-restaurants/la-factoria
O'Parinor,o-parinor,France,Ludivine Passion,Supermarchés & Alimentaire,True,False,,,/boutiques-restaurants/ludivine-passion
O'Parinor,o-parinor,France,Lorenzo,"Culture, Loisirs & Cadeaux",True,False,,,/boutiques-restaurants/lorenzo
O'Parinor,o-parinor,France,Lacoste,Mode,True,False,,,/boutiques-restaurants/lacoste
O'Parinor,o-parinor,France,La boutique du coiffeur,Santé & Beauté,True,True,,,
O'Parinor,o-parinor,France,Maison Azalée,Restauration,True,False,,,/boutiques-restaurants/maison-azalee
O'Parinor,o-parinor,France,Mondial pare-brise,Autre,True,False,,,/boutiques-restaurants/mondial-pare-brise
O'Parinor,o-parinor,France,Micromania,"Culture, Loisirs & Cadeaux",True,False,,,/boutiques-restaurants/micromania
O'Parinor,o-parinor,France,Mobilicious,Autre,True,False,,,/boutiques-restaurants/Mobilicious
O'Parinor,o-parinor,France,Maxxi Games,"Culture, Loisirs & Cadeaux",True,True,,,/boutiques-restaurants/maxxi-games
O'Parinor,o-parinor,France,Menstore,"Culture, Loisirs & Cadeaux",True,False,,,/boutiques-restaurants/menstore
O'Parinor,o-parinor,France,My French Cantine,Autre,True,False,,,/boutiques-restaurants/my-french-cantine
O'Parinor,o-parinor,France,Mokka,Autre,True,False,,,/boutiques-restaurants/mokka
O'Parinor,o-parinor,France,McDonald's,Restauration,True,False,,,/boutiques-restaurants/mcdonald-s
O'Parinor,o-parinor,France,Mayda,Autre,True,False,,,/boutiques-restaurants/mayda
O'Parinor,o-parinor,France,Mango's,Mode,True,False,,,/boutiques-restaurants/mango-s
O'Parinor,o-parinor,France,Maître Dattier,Autre,True,False,,,/boutiques-restaurants/maitre-dattier
O'Parinor,o-parinor,France,Montre Service,"Culture, Loisirs & Cadeaux",True,True,,,/boutiques-restaurants/montre-service
O'Parinor,o-parinor,France,Marionnaud,Santé & Beauté,True,False,,,/boutiques-restaurants/marionnaud
O'Parinor,o-parinor,France,Marc Orian,"Culture, Loisirs & Cadeaux",True,True,,,/boutiques-restaurants/marc-orian
O'Parinor,o-parinor,France,Mango,Mode,True,False,,,/boutiques-restaurants/mango
O'Parinor,o-parinor,France,Manège Jules Verne,Mode,True,False,,,/boutiques-restaurants/manege-jules-verne
O'Parinor,o-parinor,France,Manège Doll Beach,Divertissement,True,False,,,/boutiques-restaurants/manege-doll-beach
O'Parinor,o-parinor,France,Marvellous,Mode,True,False,,,/boutiques-restaurants/marvellous
O'Parinor,o-parinor,France,NKD TECH,Autre,True,False,,,/boutiques-restaurants/nkd-tech
O'Parinor,o-parinor,France,NYX PROFESSIONAL MAKEUP,Santé & Beauté,True,False,,,/boutiques-restaurants/nyx-professional-makeup
O'Parinor,o-parinor,France,Ninja Thaï,Autre,True,False,,,/boutiques-restaurants/ninja-thai
O'Parinor,o-parinor,France,Nambo,Autre,True,False,,,/boutiques-restaurants/nambo
O'Parinor,o-parinor,France,Normal,"Culture, Loisirs & Cadeaux",True,False,,,/boutiques-restaurants/normal
O'Parinor,o-parinor,France,Orchestra,Mode,True,False,,,/boutiques-restaurants/orchestra
O'Parinor,o-parinor,France,Okaïdi-Obaïbi,Mode,True,True,,,/boutiques-restaurants/obaibi
O'Parinor,o-parinor,France,Onyxia,Santé & Beauté,True,False,,,/boutiques-restaurants/onyxia
O'Parinor,o-parinor,France,O'TACOS,Autre,True,False,,,/boutiques-restaurants/o-tacos
O'Parinor,o-parinor,France,Orange,"Culture, Loisirs & Cadeaux",True,False,,,/boutiques-restaurants/orange
O'Parinor,o-parinor,France,On air,Divertissement,True,False,,,/boutiques-restaurants/on-air
O'Parinor,o-parinor,France,Pitaya,Restauration,True,True,,,/boutiques-restaurants/Pitaya
O'Parinor,o-parinor,France,Primark,Mode,True,False,,,/boutiques-restaurants/primark
O'Parinor,o-parinor,France,Pharmacie O'Parinor,Santé & Beauté,True,False,,,/boutiques-restaurants/pharmacie-parinor
O'Parinor,o-parinor,France,Parfois,Mode,True,False,,,/boutiques-restaurants/parfois
O'Parinor,o-parinor,France,Promovacances,Autre,True,True,,,/boutiques-restaurants/promovacances
O'Parinor,o-parinor,France,Pixou Phone,Autre,True,False,,,/boutiques-restaurants/pixou-phone
O'Parinor,o-parinor,France,Quick,Restauration,True,False,,,/boutiques-restaurants/quick
O'Parinor,o-parinor,France,Rituals,Autre,True,False,,,/boutiques-restaurants/rituals
O'Parinor,o-parinor,France,So fête,Autre,True,False,,,/boutiques-restaurants/So-fete
O'Parinor,o-parinor,France,Stradivarius,Mode,False,False,,,/boutiques-restaurants/stradivarius
O'Parinor,o-parinor,France,Stockmark,Mode,True,False,,,/boutiques-restaurants/Stockmark
O'Parinor,o-parinor,France,Subway,Restauration,True,True,,,/boutiques-restaurants/subway
O'Parinor,o-parinor,France,Swarovski,Mode,True,False,,,/boutiques-restaurants/swarovski
O'Parinor,o-parinor,France,Snipes,Mode,True,False,,,/boutiques-restaurants/snipes
O'Parinor,o-parinor,France,SFR,Services,True,True,,,/boutiques-restaurants/sfr
O'Parinor,o-parinor,France,Sephora,Santé & Beauté,True,False,,,/boutiques-restaurants/sephora
O'Parinor,o-parinor,France,SUSHI KYO,Restauration,True,False,,,/boutiques-restaurants/sushi-kyo
O'Parinor,o-parinor,France,Starbucks,Restauration,True,False,,,/boutiques-restaurants/starbucks
O'Parinor,o-parinor,France,SEGAFREDO- Bar Brasserie,Restauration,True,False,,,/boutiques-restaurants/segafredo-bar-brasserie
O'Parinor,o-parinor,France,Teen Fashion,Mode,True,False,,,/boutiques-restaurants/teen-fashion
O'Parinor,o-parinor,France,Tabac et Presse O'Parinor,"Culture, Loisirs & Cadeaux",True,False,,,/boutiques-restaurants/tabac-et-presse-o-parinor
O'Parinor,o-parinor,France,Undiz,Mode,True,False,,,/boutiques-restaurants/undiz
O'Parinor,o-parinor,France,Wycon,Autre,True,False,,,/boutiques-restaurants/Wycon
O'Parinor,o-parinor,France,Winuts,Autre,True,False,,,/boutiques-restaurants/winuts
O'Parinor,o-parinor,France,Waffle Factory,"Culture, Loisirs & Cadeaux",True,False,,,/boutiques-restaurants/waffle-factory
O'Parinor,o-parinor,France,Yogurt factory,"Culture, Loisirs & Cadeaux",True,False,,,/boutiques-restaurants/yogurt-factory
O'Parinor,o-parinor,France,Yves Rocher,Santé & Beauté,True,False,,,/boutiques-restaurants/yves-rocher
O'Parinor,o-parinor,France,Yogi Spa,Santé & Beauté,True,False,,,/boutiques-restaurants/yogi-spa
O'Parinor,o-parinor,France,Zara,Mode,True,False,,,/boutiques-restaurants/zara
Odysseum,odysseum,France,Altissimo,Divertissement,True,True,,,/boutiques-restaurants/altissimo
Odysseum,odysseum,France,Armand Thiery Femme,Mode,True,False,,,/boutiques-restaurants/armand-thiery-femme
Odysseum,odysseum,France,APPLE,Autre,True,False,,,/boutiques-restaurants/apple
Odysseum,odysseum,France,Au Bureau,Services,True,False,,,/boutiques-restaurants/au-bureau
Odysseum,odysseum,France,Armand Thiery Homme,Mode,True,False,,,/boutiques-restaurants/armand-thiery-homme
Odysseum,odysseum,France,American Vintage,Supermarchés & Alimentaire,True,False,,,/boutiques-restaurants/american-vintage
Odysseum,odysseum,France,Adopt',Santé & Beauté,True,True,,,/boutiques-restaurants/adopt
Odysseum,odysseum,France,Balaboosté,Autre,True,True,,,/boutiques-restaurants/balabooste
Odysseum,odysseum,France,Bouygues Telecom,Services,True,False,,,/boutiques-restaurants/bouygues-telecom
Odysseum,odysseum,France,Black Corner,"Culture, Loisirs & Cadeaux",True,False,,,/boutiques-restaurants/black-corner
Odysseum,odysseum,France,BLACK AND WHITE,Autre,True,False,,,/boutiques-restaurants/black-and-white
Odysseum,odysseum,France,Baraka Jeux,Divertissement,True,False,,,/boutiques-restaurants/baraka-jeux
Odysseum,odysseum,France,Body Minute,Santé & Beauté,True,True,,,/boutiques-restaurants/body-minute
Odysseum,odysseum,France,Burger King,Restauration,True,True,,,/boutiques-restaurants/burger-king
Odysseum,odysseum,France,Brioche Dorée,"Culture, Loisirs & Cadeaux",True,False,,,/boutiques-restaurants/brioche-doree
Odysseum,odysseum,France,Brasserie Gusto,Restauration,True,False,,,/boutiques-restaurants/brasserie-gusto
Odysseum,odysseum,France,Boss,Mode,True,False,,,/boutiques-restaurants/boss
Odysseum,odysseum,France,Bistro Régent,Restauration,True,False,,,/boutiques-restaurants/bistro-regent
Odysseum,odysseum,France,Bershka,Mode,True,False,,,/boutiques-restaurants/bershka
Odysseum,odysseum,France,Belle & Bio Lavage Auto,Services,True,True,,,/boutiques-restaurants/belle-et-bio-lavage-auto
Odysseum,odysseum,France,Columbus Café,Autre,True,False,,,/boutiques-restaurants/columbus-cafe
Odysseum,odysseum,France,Crunchie by Kaeri,Autre,True,False,,,/boutiques-restaurants/crunchie-by-kaeri
Odysseum,odysseum,France,Crêperie Amélie,Autre,True,False,,,/boutiques-restaurants/amelie
Odysseum,odysseum,France,Cabaïa,Mode,True,False,,,/boutiques-restaurants/cabaia
Odysseum,odysseum,France,CREPE TOUCH,Restauration,True,False,,,/boutiques-restaurants/crepe-touch
Odysseum,odysseum,France,Calzedonia,Mode,True,False,,,/boutiques-restaurants/calzedonia
Odysseum,odysseum,France,Cleor,"Culture, Loisirs & Cadeaux",True,False,,,/boutiques-restaurants/cleor
Odysseum,odysseum,France,CINEMA PATHE ODYSSEUM,"Culture, Loisirs & Cadeaux",True,False,,,/boutiques-restaurants/cinemagaumont
Odysseum,odysseum,France,Celio,Mode,True,False,,,/boutiques-restaurants/celio
Odysseum,odysseum,France,DOPPIO MALTO,Autre,True,False,,,/boutiques-restaurants/doppio-malto
Odysseum,odysseum,France,Dolce Café,Autre,True,False,,,/boutiques-restaurants/dolce-cafe
Odysseum,odysseum,France,Du bruit dans la cuisine,Maison & Décoration,True,False,,,/boutiques-restaurants/du-bruit-dans-la-cuisine
Odysseum,odysseum,France,Decathlon,Autre,True,False,,,/boutiques-restaurants/decathlon
Odysseum,odysseum,France,Darty,"Culture, Loisirs & Cadeaux",True,False,,,/boutiques-restaurants/darty
Odysseum,odysseum,France,EdenKids,Mode,True,False,,,/boutiques-restaurants/edenkids
Odysseum,odysseum,France,Excel Coiffure,Autre,True,True,,,/boutiques-restaurants/excel-coiffeur
Odysseum,odysseum,France,Foot Locker,Mode,True,False,,,/boutiques-restaurants/foot-locker
Odysseum,odysseum,France,Fort Boyard Aventures,"Culture, Loisirs & Cadeaux",False,False,,,/boutiques-restaurants/fort-boyard-aventures
Odysseum,odysseum,France,Fitness Park,Mode,True,True,,,/boutiques-restaurants/fitness-park
Odysseum,odysseum,France,FREE,Services,True,True,,,/boutiques-restaurants/free
Odysseum,odysseum,France,Générale d'Optique,Santé & Beauté,True,True,,,/boutiques-restaurants/generale-d-optique
Odysseum,odysseum,France,H&M,Mode,True,False,,,/boutiques-restaurants/h-m
Odysseum,odysseum,France,Histoire d'Or,"Culture, Loisirs & Cadeaux",True,False,,,/boutiques-restaurants/histoire-d-or
Odysseum,odysseum,France,Hylton,Mode,True,False,,,/boutiques-restaurants/hylton
Odysseum,odysseum,France,Hippopotamus,Restauration,True,False,,,/boutiques-restaurants/hippopotamus
Odysseum,odysseum,France,Izac,Mode,True,True,,,/boutiques-restaurants/izac
Odysseum,odysseum,France,IRIS GALERIE,"Culture, Loisirs & Cadeaux",True,False,,,/boutiques-restaurants/iris-galerie
Odysseum,odysseum,France,Il Ristorante,"Culture, Loisirs & Cadeaux",False,False,,,/boutiques-restaurants/il-ristorante
Odysseum,odysseum,France,Intimissimi,Mode,True,False,,,/boutiques-restaurants/intimissimi
Odysseum,odysseum,France,IKEA,Maison & Décoration,True,False,,,/boutiques-restaurants/ikea
Odysseum,odysseum,France,JD Sports,Mode,True,False,,,/boutiques-restaurants/jd-sport
Odysseum,odysseum,France,Jimmy Fairly,Autre,True,False,,,/boutiques-restaurants/jimmy-fairly
Odysseum,odysseum,France,JOTT,Mode,True,False,,,/boutiques-restaurants/jott
Odysseum,odysseum,France,Kusmi Tea,Restauration,False,False,,,/boutiques-restaurants/kusmi-tea
Odysseum,odysseum,France,KIKO Milano,Santé & Beauté,True,False,,,/boutiques-restaurants/kiko
Odysseum,odysseum,France,KFC,Restauration,True,True,,,/boutiques-restaurants/kfc
Odysseum,odysseum,France,L'Atelier d'Amaya,Autre,True,False,,,/boutiques-restaurants/l-atelier-d-amaya
Odysseum,odysseum,France,Le Comptoir du Flan,Autre,True,False,,,/boutiques-restaurants/le-comptoir-du-flan
Odysseum,odysseum,France,Le petit souk,Mode,True,False,,,/boutiques-restaurants/le-petit-souk
Odysseum,odysseum,France,Lovisa 1,Autre,True,True,,,/boutiques-restaurants/lovisa
Odysseum,odysseum,France,Lovisa 2,Autre,True,True,,,/boutiques-restaurants/lovisa-2
Odysseum,odysseum,France,Legami,Autre,True,False,,,/boutiques-restaurants/legami
Odysseum,odysseum,France,LE SUD,Autre,True,False,,,/boutiques-restaurants/le-sud
Odysseum,odysseum,France,Les 3 Brasseurs,Autre,True,False,,,/boutiques-restaurants/les-3-brasseurs
Odysseum,odysseum,France,La Casa De Las Carcasas,Autre,True,False,,,/boutiques-restaurants/la-casa-de-las-carcasas
Odysseum,odysseum,France,La Grande Pharmacie,Santé & Beauté,True,False,,,/boutiques-restaurants/la-grande-pharmacie
Odysseum,odysseum,France,Lunettes Pour Tous,Autre,True,False,,,/boutiques-restaurants/lunettes-pour-tous
Odysseum,odysseum,France,LPB Woman,Mode,True,False,,,/boutiques-restaurants/lpb-woman
Odysseum,odysseum,France,Levis Store,Mode,True,False,,,/boutiques-restaurants/levi-s-store
Odysseum,odysseum,France,Les Jardins de l’Orchidée,Maison & Décoration,True,False,,,/boutiques-restaurants/les-jardins-de-l-orchidee
Odysseum,odysseum,France,Le Temps des Cerises,Mode,True,False,,,/boutiques-restaurants/le-temps-des-cerises
Odysseum,odysseum,France,Le Lézard sur Pâtes,Autre,True,False,,,/boutiques-restaurants/le-lezard-sur-pates
Odysseum,odysseum,France,Laser Game Evolution,"Culture, Loisirs & Cadeaux",True,True,,,/boutiques-restaurants/laser-game-evolution
Odysseum,odysseum,France,LACOSTE,Mode,True,False,,,/boutiques-restaurants/lacoste
Odysseum,odysseum,France,La Boutique du Coiffeur,Santé & Beauté,True,True,,,/boutiques-restaurants/la-boutique-du-coiffeur
Odysseum,odysseum,France,Micromania,"Culture, Loisirs & Cadeaux",True,False,,,/boutiques-restaurants/micromania
Odysseum,odysseum,France,Marc Orian,"Culture, Loisirs & Cadeaux",True,True,,,/boutiques-restaurants/marc-orian
Odysseum,odysseum,France,MHSC Store,"Culture, Loisirs & Cadeaux",True,False,,,/boutiques-restaurants/mhsc-store
Odysseum,odysseum,France,Mc Donald's,Autre,True,False,,,/boutiques-restaurants/mc-donald-s
Odysseum,odysseum,France,Mango,Mode,True,False,,,/boutiques-restaurants/mango
Odysseum,odysseum,France,Ma Première Cantine,Autre,True,False,,,/boutiques-restaurants/ma-premiere-cantine
Odysseum,odysseum,France,NYX Professional Makeup,Santé & Beauté,True,False,,,/boutiques-restaurants/nyx-professional-makeup
Odysseum,odysseum,France,Nature & Découvertes,Santé & Beauté,True,False,,,/boutiques-restaurants/nature-decouvertes
Odysseum,odysseum,France,Odiki Sushi,Restauration,True,False,,,/boutiques-restaurants/odiki-sushi
Odysseum,odysseum,France,Okaïdi-Obaïbi,Mode,True,False,,,/boutiques-restaurants/okaidi-obaibi
Odysseum,odysseum,France,Pandora,"Culture, Loisirs & Cadeaux",True,False,,,/boutiques-restaurants/pandora
Odysseum,odysseum,France,PARFOIS,Mode,True,False,,,/boutiques-restaurants/parfois
Odysseum,odysseum,France,Patinoire Vegapolis,Mode,False,False,,,/boutiques-restaurants/patinoire-vegapolis
Odysseum,odysseum,France,POKAWA,Autre,True,False,,,/boutiques-restaurants/pokawa
Odysseum,odysseum,France,PRIMARK,Mode,True,False,,,/boutiques-restaurants/primark
Odysseum,odysseum,France,Popeyes,Restauration,True,False,,,/boutiques-restaurants/popeyes
Odysseum,odysseum,France,Pull & Bear,Mode,True,False,,,/boutiques-restaurants/pull-bear
Odysseum,odysseum,France,Pomme de Pain,Autre,True,True,,,/boutiques-restaurants/pomme-de-pain
Odysseum,odysseum,France,Pirates Paradise,Autre,True,False,,,/boutiques-restaurants/pirates-paradise
Odysseum,odysseum,France,Planet Ocean,Divertissement,True,False,,,/boutiques-restaurants/planet-ocean
Odysseum,odysseum,France,Palais des Thés,Autre,True,True,,,/boutiques-restaurants/palais-des-thes
Odysseum,odysseum,France,Quiksilver/Roxy,Autre,True,True,,,/boutiques-restaurants/roxy
Odysseum,odysseum,France,QUICK,Restauration,True,False,,,/boutiques-restaurants/quick
Odysseum,odysseum,France,RougeGorge,"Culture, Loisirs & Cadeaux",True,False,,,/boutiques-restaurants/rougegorge
Odysseum,odysseum,France,Rosemarine,Mode,True,False,,,/boutiques-restaurants/rosemarine
Odysseum,odysseum,France,Rituals,Autre,True,False,,,/boutiques-restaurants/rituals
Odysseum,odysseum,France,Sephora,Santé & Beauté,True,False,,,/boutiques-restaurants/sephora
Odysseum,odysseum,France,Swarovski,Mode,True,False,,,/boutiques-restaurants/swarovski
Odysseum,odysseum,France,Sunglass Hut,Autre,True,False,,,/boutiques-restaurants/sunglass-hut
Odysseum,odysseum,France,Sud express,Mode,True,False,,,/boutiques-restaurants/sud-express
Odysseum,odysseum,France,Subway,Restauration,True,False,,,/boutiques-restaurants/subway
Odysseum,odysseum,France,Stradivarius,Mode,True,False,,,/boutiques-restaurants/stradivarius
Odysseum,odysseum,France,Tommy Hilfiger,Mode,True,False,,,/boutiques-restaurants/tommy-hilfiger
Odysseum,odysseum,France,Twist'Air,Divertissement,True,True,,,/boutiques-restaurants/twist-air
Odysseum,odysseum,France,Under The Sea,Autre,True,False,,,/boutiques-restaurants/under-the-sea
Odysseum,odysseum,France,WYCON,Autre,True,False,,,/boutiques-restaurants/wycon
Odysseum,odysseum,France,Waffle Factory,"Culture, Loisirs & Cadeaux",True,False,,,/boutiques-restaurants/waffle-factory
Odysseum,odysseum,France,YOU JUMP!,Divertissement,True,False,,,/boutiques-restaurants/you-jump
Odysseum,odysseum,France,Yogurt Factory,"Culture, Loisirs & Cadeaux",True,True,,,/boutiques-restaurants/yogurt-factory
Odysseum,odysseum,France,Zara,Mode,True,False,,,/boutiques-restaurants/zara
Odysseum,odysseum,France,Zumo,Autre,True,False,,,/boutiques-restaurants/zumo
Grand Place,grand-place,France,Adopt',Santé & Beauté,True,False,,,/boutiques-restaurants/adopt
Grand Place,grand-place,France,Adidas,Mode,True,False,,,/boutiques-restaurants/adidas
Grand Place,grand-place,France,Alice Pizza,Restauration,True,False,,,/boutiques-restaurants/alice-pizza
Grand Place,grand-place,France,AUDIO POUR TOUS,Autre,True,True,,,/boutiques-restaurants/audio-pour-tous
Grand Place,grand-place,France,Armand Thiery Homme,Mode,True,False,,,/boutiques-restaurants/armand-thiery-homme
Grand Place,grand-place,France,Armand Thiery Femme,Mode,True,False,,,/boutiques-restaurants/armand-thiery-femme
Grand Place,grand-place,France,Alain Afflelou,Santé & Beauté,True,False,,,/boutiques-restaurants/afflelou
Grand Place,grand-place,France,Action,Autre,True,False,,,/boutiques-restaurants/action
Grand Place,grand-place,France,Baboo Tea,Restauration,False,False,,,/boutiques-restaurants/baboo-tea
Grand Place,grand-place,France,Bijou Brigitte,"Culture, Loisirs & Cadeaux",True,False,,,/boutiques-restaurants/bijou-brigitte
Grand Place,grand-place,France,Burger King,Restauration,True,False,,,/boutiques-restaurants/burger-king
Grand Place,grand-place,France,Balaboosté,Autre,True,True,,,/boutiques-restaurants/balabooste
Grand Place,grand-place,France,Bouygues Telecom,Services,True,False,,,/boutiques-restaurants/bouygues-telecom
Grand Place,grand-place,France,Bonobo,Mode,True,True,,,/boutiques-restaurants/bonobo
Grand Place,grand-place,France,Bibliothèque Kateb Yacine,"Culture, Loisirs & Cadeaux",True,False,,,/boutiques-restaurants/bibliotheque-kateb-yacine
Grand Place,grand-place,France,Bershka,Mode,True,False,,,/boutiques-restaurants/bershka
Grand Place,grand-place,France,Chikin Bang,Restauration,True,False,,,/boutiques-restaurants/chikin-bang
Grand Place,grand-place,France,CINNAROLLS,Autre,True,False,,,/boutiques-restaurants/cinnarolls
Grand Place,grand-place,France,crêpe touch',Autre,True,False,,,/boutiques-restaurants/crepe-touch
Grand Place,grand-place,France,Chamas Tacos,Autre,True,False,,,/boutiques-restaurants/chamas-tacos
Grand Place,grand-place,France,chausséa,Mode,True,True,,,/boutiques-restaurants/chaussea
Grand Place,grand-place,France,Cactus,Mode,True,False,,,/boutiques-restaurants/cactus
Grand Place,grand-place,France,Crêp'eat,Autre,True,False,,,/boutiques-restaurants/crep-eat
Grand Place,grand-place,France,Courir,Mode,True,False,,,/boutiques-restaurants/courir
Grand Place,grand-place,France,Cleor,"Culture, Loisirs & Cadeaux",True,False,,,/boutiques-restaurants/cleor
Grand Place,grand-place,France,Claire's,"Culture, Loisirs & Cadeaux",True,False,,,/boutiques-restaurants/claire-s
Grand Place,grand-place,France,Celio,Mode,True,False,,,/boutiques-restaurants/celio
Grand Place,grand-place,France,Caroll,Mode,True,False,,,/boutiques-restaurants/caroll
Grand Place,grand-place,France,Calzedonia,Mode,True,False,,,/boutiques-restaurants/calzedonia
Grand Place,grand-place,France,Cache-Cache,Mode,True,True,,,/boutiques-restaurants/cache-cache
Grand Place,grand-place,France,Devred,Mode,True,False,,,/boutiques-restaurants/devred
Grand Place,grand-place,France,Emilie and the cool kids,Autre,True,False,,,/boutiques-restaurants/emilie-and-the-cool-kids
Grand Place,grand-place,France,Etam,Mode,True,False,,,/boutiques-restaurants/etam
Grand Place,grand-place,France,Fragolina,Autre,True,False,,,/boutiques-restaurants/fragolina
Grand Place,grand-place,France,Free,Services,True,True,,,/boutiques-restaurants/free
Grand Place,grand-place,France,Foot Locker,Mode,True,False,,,/boutiques-restaurants/foot-locker
Grand Place,grand-place,France,Fnac,"Culture, Loisirs & Cadeaux",True,False,,,/boutiques-restaurants/fnac
Grand Place,grand-place,France,Générale d'Optique,Santé & Beauté,True,False,,,/boutiques-restaurants/generale-d-optique
Grand Place,grand-place,France,Gandy,Mode,True,False,,,/boutiques-restaurants/gandy
Grand Place,grand-place,France,Gomu,Autre,True,False,,,/boutiques-restaurants/gomu
Grand Place,grand-place,France,Histoire d'Or,"Culture, Loisirs & Cadeaux",True,False,,,/boutiques-restaurants/histoire-d-or-montres
Grand Place,grand-place,France,H&M,Mode,True,False,,,/boutiques-restaurants/h-m
Grand Place,grand-place,France,Intersport,Mode,True,False,,,/boutiques-restaurants/go-sport
Grand Place,grand-place,France,JD Sports,Mode,True,False,,,/boutiques-restaurants/jd-sports
Grand Place,grand-place,France,jack & jones,Mode,True,True,,,/boutiques-restaurants/jack-and-jones
Grand Place,grand-place,France,Jules,Mode,True,False,,,/boutiques-restaurants/jules
Grand Place,grand-place,France,Jeff de Bruges,Autre,True,True,,,/boutiques-restaurants/jeff-de-bruges
Grand Place,grand-place,France,KR INSPIRATION,Autre,True,False,,,/boutiques-restaurants/kr-inspiration
Grand Place,grand-place,France,KR INSPIRATION FASHION,Mode,True,False,,,/boutiques-restaurants/kr-inspiration-fashion
Grand Place,grand-place,France,KIKO Milano,Santé & Beauté,True,False,,,/boutiques-restaurants/kiko-milano
Grand Place,grand-place,France,Krys,Santé & Beauté,True,True,,,/boutiques-restaurants/krys
Grand Place,grand-place,France,Kohcora,"Culture, Loisirs & Cadeaux",True,False,,,/boutiques-restaurants/kohcora
Grand Place,grand-place,France,KFC,Restauration,True,False,,,/boutiques-restaurants/kfc
Grand Place,grand-place,France,K Donuts,Autre,True,False,,,/boutiques-restaurants/k-donuts
Grand Place,grand-place,France,Les Petits Bonheurs,Autre,True,False,,,/boutiques-restaurants/les-petits-bonheurs
Grand Place,grand-place,France,La casa de las carcasas,Autre,True,False,,,/boutiques-restaurants/la-casa-de-las-carcasas
Grand Place,grand-place,France,La Haute Paris,Autre,True,False,,,/boutiques-restaurants/la-haute-paris
Grand Place,grand-place,France,Laboratoire Biogroup Grand Place,"Culture, Loisirs & Cadeaux",False,False,,,/boutiques-restaurants/laboratoire-biogroup-grand-place
Grand Place,grand-place,France,Los Pueblos,Autre,True,False,,,/boutiques-restaurants/los-pueblos
Grand Place,grand-place,France,L'Espace du Fumeur,Santé & Beauté,True,False,,,/boutiques-restaurants/l-espace-du-fumeur
Grand Place,grand-place,France,Le Petit Vapoteur,Autre,True,False,,,/boutiques-restaurants/le-petit-vapoteur
Grand Place,grand-place,France,La Boutique Du Coiffeur,Santé & Beauté,True,True,,,/boutiques-restaurants/la-boutique-du-coiffeur
Grand Place,grand-place,France,Lunicco,Autre,True,False,,,/boutiques-restaurants/lunicco
Grand Place,grand-place,France,La Croissanterie,Autre,True,False,,,/boutiques-restaurants/la-croissanterie
Grand Place,grand-place,France,Lovisa,Autre,True,True,,,/boutiques-restaurants/lovisa
Grand Place,grand-place,France,Louis Pion,Autre,True,False,,,/boutiques-restaurants/louis-pion
Grand Place,grand-place,France,Le Temps des Cerises,Mode,True,False,,,/boutiques-restaurants/le-temps-des-cerises
Grand Place,grand-place,France,LEGO STORE,"Culture, Loisirs & Cadeaux",True,False,,,/boutiques-restaurants/lego_store
Grand Place,grand-place,France,Le Comptoir de Mathilde,Autre,True,False,,,/boutiques-restaurants/le-comptoir-de-mathilde
Grand Place,grand-place,France,Lavage Auto SLA Isère,Services,True,True,,,/boutiques-restaurants/lavage-auto-sla-isere
Grand Place,grand-place,France,Mc Donald's,Autre,True,False,,,/boutiques-restaurants/mcdonald-s
Grand Place,grand-place,France,Morgan,Mode,True,False,,,/boutiques-restaurants/morgan
Grand Place,grand-place,France,Montre Service,"Culture, Loisirs & Cadeaux",True,True,,,/boutiques-restaurants/montre-service
